date,timestamp,fileName,fileHashCode,documentHashCode,fragment,userId,testMode,program,year,programExperienceYears,programExperienceMonths,chosenTask,programmingLanguage
2024-11-20T15:59:35.488-05:00,0,max_digit.py,130104,1049619442,"# Write code for the max_digit task in this file

# Write your code here",6,ON,3,male,4,-1,-1,python
2024-11-20T16:01:01.723-05:00,0,max_digit.py,130104,1049619442,"# Write code for the max_digit task in this file

# Write your code here",6,ON,3,male,4,-1,max_digit,python
2024-11-20T16:01:02.112-05:00,1174,max_digit.py,130104,1049619442,"# Write code for the max_digit task in this file

# Write your code here
",6,ON,3,male,4,-1,max_digit,python
2024-11-20T16:01:02.218-05:00,1181,max_digit.py,130104,1049619442,"# Write code for the max_digit task in this file

# Write your code here
p",6,ON,3,male,4,-1,max_digit,python
2024-11-20T16:01:02.337-05:00,1195,max_digit.py,130104,1049619442,"# Write code for the max_digit task in this file

# Write your code here
pr",6,ON,3,male,4,-1,max_digit,python
2024-11-20T16:01:02.436-05:00,1206,max_digit.py,130104,1049619442,"# Write code for the max_digit task in this file

# Write your code here
pri",6,ON,3,male,4,-1,max_digit,python
2024-11-20T16:01:02.783-05:00,1217,max_digit.py,130104,1049619442,"# Write code for the max_digit task in this file

# Write your code here
prin",6,ON,3,male,4,-1,max_digit,python
2024-11-20T16:01:02.786-05:00,1246,max_digit.py,130104,1049619442,"# Write code for the max_digit task in this file

# Write your code here
prin(",6,ON,3,male,4,-1,max_digit,python
2024-11-20T16:01:03.065-05:00,1247,max_digit.py,130104,1049619442,"# Write code for the max_digit task in this file

# Write your code here
prin()",6,ON,3,male,4,-1,max_digit,python
2024-11-20T16:01:03.067-05:00,1251,max_digit.py,130104,1049619442,"# Write code for the max_digit task in this file

# Write your code here
prin("")",6,ON,3,male,4,-1,max_digit,python
2024-11-20T16:01:03.332-05:00,1252,max_digit.py,130104,1049619442,"# Write code for the max_digit task in this file

# Write your code here
prin("""")",6,ON,3,male,4,-1,max_digit,python
2024-11-20T16:01:03.498-05:00,1256,max_digit.py,130104,1049619442,"# Write code for the max_digit task in this file

# Write your code here
prin(""h"")",6,ON,3,male,4,-1,max_digit,python
2024-11-20T16:01:03.625-05:00,1268,max_digit.py,130104,1049619442,"# Write code for the max_digit task in this file

# Write your code here
prin(""he"")",6,ON,3,male,4,-1,max_digit,python
2024-11-20T16:01:03.776-05:00,1272,max_digit.py,130104,1049619442,"# Write code for the max_digit task in this file

# Write your code here
prin(""hel"")",6,ON,3,male,4,-1,max_digit,python
2024-11-20T16:01:04.062-05:00,1276,max_digit.py,130104,1049619442,"# Write code for the max_digit task in this file

# Write your code here
prin(""hell"")",6,ON,3,male,4,-1,max_digit,python
2024-11-20T16:01:04.258-05:00,1282,max_digit.py,130104,1049619442,"# Write code for the max_digit task in this file

# Write your code here
prin(""hello"")",6,ON,3,male,4,-1,max_digit,python
2024-11-20T16:01:04.353-05:00,1286,max_digit.py,130104,1049619442,"# Write code for the max_digit task in this file

# Write your code here
prin(""hello "")",6,ON,3,male,4,-1,max_digit,python
2024-11-20T16:01:04.514-05:00,1290,max_digit.py,130104,1049619442,"# Write code for the max_digit task in this file

# Write your code here
prin(""hello w"")",6,ON,3,male,4,-1,max_digit,python
2024-11-20T16:01:04.630-05:00,1300,max_digit.py,130104,1049619442,"# Write code for the max_digit task in this file

# Write your code here
prin(""hello wr"")",6,ON,3,male,4,-1,max_digit,python
2024-11-20T16:01:04.784-05:00,1304,max_digit.py,130104,1049619442,"# Write code for the max_digit task in this file

# Write your code here
prin(""hello wrl"")",6,ON,3,male,4,-1,max_digit,python
2024-11-20T16:01:05.307-05:00,1308,max_digit.py,130104,1049619442,"# Write code for the max_digit task in this file

# Write your code here
prin(""hello wrld"")",6,ON,3,male,4,-1,max_digit,python
2024-11-20T16:01:05.449-05:00,1314,max_digit.py,130104,1049619442,"# Write code for the max_digit task in this file

# Write your code here
prin(""hello wrl"")",6,ON,3,male,4,-1,max_digit,python
2024-11-20T16:01:05.596-05:00,1318,max_digit.py,130104,1049619442,"# Write code for the max_digit task in this file

# Write your code here
prin(""hello wr"")",6,ON,3,male,4,-1,max_digit,python
2024-11-20T16:01:05.854-05:00,1322,max_digit.py,130104,1049619442,"# Write code for the max_digit task in this file

# Write your code here
prin(""hello w"")",6,ON,3,male,4,-1,max_digit,python
2024-11-20T16:01:05.989-05:00,1326,max_digit.py,130104,1049619442,"# Write code for the max_digit task in this file

# Write your code here
prin(""hello wo"")",6,ON,3,male,4,-1,max_digit,python
2024-11-20T16:01:06.068-05:00,1336,max_digit.py,130104,1049619442,"# Write code for the max_digit task in this file

# Write your code here
prin(""hello wor"")",6,ON,3,male,4,-1,max_digit,python
2024-11-20T16:01:06.221-05:00,1340,max_digit.py,130104,1049619442,"# Write code for the max_digit task in this file

# Write your code here
prin(""hello worl"")",6,ON,3,male,4,-1,max_digit,python
2024-11-20T16:01:07.506-05:00,1344,max_digit.py,130104,1049619442,"# Write code for the max_digit task in this file

# Write your code here
prin(""hello world"")",6,ON,3,male,4,-1,max_digit,python
